date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:21:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Mar%202026%2010:22:12%20GMT	https://www.alomariya.org/?p=11209	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/index9328.html	(from https://www.alomariya.org/%d8%a7%d9%84%d8%ad%d9%88%d8%a7%d8%b1-%d8%a7%d9%84%d8%ba%d8%a7%d8%a6%d8%a8-%d8%ac3-4/)
13:21:18	3208/3208	---M-Z	200	added ('OK')	application/json	etag:%2226084-1773310932;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25a7%25d9%2584%25d8%25ad%25d9%2588%25d8%25a7%25d8%25b1-%25d8%25a7%25d9%2584%25d8%25ba%25d8%25a7%25d8%25a6%25d8%25a8-%25d8%25ac3-3%2F	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embed7a62.json	(from https://www.alomariya.org/%d8%a7%d9%84%d8%ad%d9%88%d8%a7%d8%b1-%d8%a7%d9%84%d8%ba%d8%a7%d8%a6%d8%a8-%d8%ac3-3/)
13:21:19	3517/3517	---M-Z	200	added ('OK')	text/xml	etag:%2226085-1773310933;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25a7%25d9%2584%25d8%25ad%25d9%2588%25d8%25a7%25d8%25b1-%25d8%25a7%25d9%2584%25d8%25ba%25d8%25a7%25d8%25a6%25d8%25a8-%25d8%25ac3-3%2F&format=xml	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embed8aac	(from https://www.alomariya.org/%d8%a7%d9%84%d8%ad%d9%88%d8%a7%d8%b1-%d8%a7%d9%84%d8%ba%d8%a7%d8%a6%d8%a8-%d8%ac3-3/)
13:21:21	286189/286189	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Mar%202026%2010:22:14%20GMT	https://www.alomariya.org/wp-json/wp/v2/posts/11208	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/wp/v2/posts/11208.json	(from https://www.alomariya.org/%d8%a7%d9%84%d8%ad%d9%88%d8%a7%d8%b1-%d8%a7%d9%84%d8%ba%d8%a7%d8%a6%d8%a8-%d8%ac3-3/)
13:21:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Mar%202026%2010:22:15%20GMT	https://www.alomariya.org/?p=11208	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/index958b.html	(from https://www.alomariya.org/%d8%a7%d9%84%d8%ad%d9%88%d8%a7%d8%b1-%d8%a7%d9%84%d8%ba%d8%a7%d8%a6%d8%a8-%d8%ac3-3/)
13:21:21	3208/3208	---M-Z	200	added ('OK')	application/json	etag:%2226088-1773310935;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25a7%25d9%2584%25d8%25ad%25d9%2588%25d8%25a7%25d8%25b1-%25d8%25a7%25d9%2584%25d8%25ba%25d8%25a7%25d8%25a6%25d8%25a8-%25d8%25ac3-2%2F	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embed1020.json	(from https://www.alomariya.org/%d8%a7%d9%84%d8%ad%d9%88%d8%a7%d8%b1-%d8%a7%d9%84%d8%ba%d8%a7%d8%a6%d8%a8-%d8%ac3-2/)
13:21:22	3517/3517	---M-Z	200	added ('OK')	text/xml	etag:%2226089-1773310936;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25a7%25d9%2584%25d8%25ad%25d9%2588%25d8%25a7%25d8%25b1-%25d8%25a7%25d9%2584%25d8%25ba%25d8%25a7%25d8%25a6%25d8%25a8-%25d8%25ac3-2%2F&format=xml	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embed974c	(from https://www.alomariya.org/%d8%a7%d9%84%d8%ad%d9%88%d8%a7%d8%b1-%d8%a7%d9%84%d8%ba%d8%a7%d8%a6%d8%a8-%d8%ac3-2/)
13:21:24	178273/178273	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Mar%202026%2010:22:17%20GMT	https://www.alomariya.org/wp-json/wp/v2/posts/11207	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/wp/v2/posts/11207.json	(from https://www.alomariya.org/%d8%a7%d9%84%d8%ad%d9%88%d8%a7%d8%b1-%d8%a7%d9%84%d8%ba%d8%a7%d8%a6%d8%a8-%d8%ac3-2/)
13:21:24	3208/3208	---M-Z	200	added ('OK')	application/json	etag:%2226090-1773310938;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25a7%25d9%2584%25d8%25ad%25d9%2588%25d8%25a7%25d8%25b1-%25d8%25a7%25d9%2584%25d8%25ba%25d8%25a7%25d8%25a6%25d8%25a8-%25d8%25ac3-1%2F	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embedba18.json	(from https://www.alomariya.org/%d8%a7%d9%84%d8%ad%d9%88%d8%a7%d8%b1-%d8%a7%d9%84%d8%ba%d8%a7%d8%a6%d8%a8-%d8%ac3-1/)
13:21:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Mar%202026%2010:22:18%20GMT	https://www.alomariya.org/?p=11207	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/indexd36f.html	(from https://www.alomariya.org/%d8%a7%d9%84%d8%ad%d9%88%d8%a7%d8%b1-%d8%a7%d9%84%d8%ba%d8%a7%d8%a6%d8%a8-%d8%ac3-2/)
13:21:25	3517/3517	---M-Z	200	added ('OK')	text/xml	etag:%2226091-1773310939;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25a7%25d9%2584%25d8%25ad%25d9%2588%25d8%25a7%25d8%25b1-%25d8%25a7%25d9%2584%25d8%25ba%25d8%25a7%25d8%25a6%25d8%25a8-%25d8%25ac3-1%2F&format=xml	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embed1929	(from https://www.alomariya.org/%d8%a7%d9%84%d8%ad%d9%88%d8%a7%d8%b1-%d8%a7%d9%84%d8%ba%d8%a7%d8%a6%d8%a8-%d8%ac3-1/)
13:21:26	102499/102499	---M-Z	200	added ('OK')	application/json	date:Thu,%2012%20Mar%202026%2010:22:20%20GMT	https://www.alomariya.org/wp-json/wp/v2/posts/11206	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/wp/v2/posts/11206.json	(from https://www.alomariya.org/%d8%a7%d9%84%d8%ad%d9%88%d8%a7%d8%b1-%d8%a7%d9%84%d8%ba%d8%a7%d8%a6%d8%a8-%d8%ac3-1/)
13:21:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Mar%202026%2010:22:22%20GMT	https://www.alomariya.org/?p=11206	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/index2a03.html	(from https://www.alomariya.org/%d8%a7%d9%84%d8%ad%d9%88%d8%a7%d8%b1-%d8%a7%d9%84%d8%ba%d8%a7%d8%a6%d8%a8-%d8%ac3-1/)
13:21:28	3904/3904	---M-Z	200	added ('OK')	application/json	etag:%2226092-1773310942;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25a3%25d9%2585%25d9%2591-%25d8%25a3%25d8%25a8%25d9%258a%25d9%2587%25d8%25a7-5-%25d8%25a7%25d9%2584%25d9%2581%25d8%25b5%25d9%2584-%25d8%25a7%25d9%2584%25d8%25b1%25d8%25a7%25d8%25a8%25d8%25b9-%25d8%25a8%25d8%25b9%25d8%25b6-%25d9%2588%25d8%25b5%25d9%2581-%25d8%25a7%25d9%2584%25d8%25b2%25d9%2587%25d8%25b1%25d8%25a7-2%2F	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embeddc4e.json	(from https://www.alomariya.org/%d8%a3%d9%85%d9%91-%d8%a3%d8%a8%d9%8a%d9%87%d8%a7-5-%d8%a7%d9%84%d9%81%d8%b5%d9%84-%d8%a7%d9%84%d8%b1%d8%a7%d8%a8%d8%b9-%d8%a8%d8%b9%d8%b6-%d9%88%d8%b5%d9%81-%d8%a7%d9%84%d8%b2%d9%87%d8%b1%d8%a7-2/)
13:21:28	4289/4289	---M-Z	200	added ('OK')	text/xml	etag:%2226093-1773310942;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25a3%25d9%2585%25d9%2591-%25d8%25a3%25d8%25a8%25d9%258a%25d9%2587%25d8%25a7-5-%25d8%25a7%25d9%2584%25d9%2581%25d8%25b5%25d9%2584-%25d8%25a7%25d9%2584%25d8%25b1%25d8%25a7%25d8%25a8%25d8%25b9-%25d8%25a8%25d8%25b9%25d8%25b6-%25d9%2588%25d8%25b5%25d9%2581-%25d8%25a7%25d9%2584%25d8%25b2%25d9%2587%25d8%25b1%25d8%25a7-2%2F&format=xml	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embed8bdc	(from https://www.alomariya.org/%d8%a3%d9%85%d9%91-%d8%a3%d8%a8%d9%8a%d9%87%d8%a7-5-%d8%a7%d9%84%d9%81%d8%b5%d9%84-%d8%a7%d9%84%d8%b1%d8%a7%d8%a8%d8%b9-%d8%a8%d8%b9%d8%b6-%d9%88%d8%b5%d9%81-%d8%a7%d9%84%d8%b2%d9%87%d8%b1%d8%a7-2/)
13:21:30	36021/36021	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Mar%202026%2010:22:23%20GMT	https://www.alomariya.org/wp-json/wp/v2/posts/11646	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/wp/v2/posts/11646.json	(from https://www.alomariya.org/%d8%a3%d9%85%d9%91-%d8%a3%d8%a8%d9%8a%d9%87%d8%a7-5-%d8%a7%d9%84%d9%81%d8%b5%d9%84-%d8%a7%d9%84%d8%b1%d8%a7%d8%a8%d8%b9-%d8%a8%d8%b9%d8%b6-%d9%88%d8%b5%d9%81-%d8%a7%d9%84%d8%b2%d9%87%d8%b1%d8%a7-2/)
13:21:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Mar%202026%2010:22:24%20GMT	https://www.alomariya.org/?p=11646	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/indexeea2.html	(from https://www.alomariya.org/%d8%a3%d9%85%d9%91-%d8%a3%d8%a8%d9%8a%d9%87%d8%a7-5-%d8%a7%d9%84%d9%81%d8%b5%d9%84-%d8%a7%d9%84%d8%b1%d8%a7%d8%a8%d8%b9-%d8%a8%d8%b9%d8%b6-%d9%88%d8%b5%d9%81-%d8%a7%d9%84%d8%b2%d9%87%d8%b1%d8%a7-2/)
13:21:32	3936/3936	---M-Z	200	added ('OK')	application/json	etag:%2226094-1773310946;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25a3%25d9%2585%25d9%2591-%25d8%25a3%25d8%25a8%25d9%258a%25d9%2587%25d8%25a7-4-%25d8%25a7%25d9%2584%25d9%2581%25d8%25b5%25d9%2584-%25d8%25a7%25d9%2584%25d8%25ab%25d8%25a7%25d9%2584%25d8%25ab-%25d9%2584%25d9%2585%25d9%258e-%25d9%2583%25d8%25a7%25d9%2586%25d8%25aa-%25d9%2581%25d8%25a7%25d8%25b7%25d9%2585%25d8%25a9-2%2F	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embed70b9.json	(from https://www.alomariya.org/%d8%a3%d9%85%d9%91-%d8%a3%d8%a8%d9%8a%d9%87%d8%a7-4-%d8%a7%d9%84%d9%81%d8%b5%d9%84-%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab-%d9%84%d9%85%d9%8e-%d9%83%d8%a7%d9%86%d8%aa-%d9%81%d8%a7%d8%b7%d9%85%d8%a9-2/)
13:21:32	4325/4325	---M-Z	200	added ('OK')	text/xml	etag:%2226095-1773310947;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25a3%25d9%2585%25d9%2591-%25d8%25a3%25d8%25a8%25d9%258a%25d9%2587%25d8%25a7-4-%25d8%25a7%25d9%2584%25d9%2581%25d8%25b5%25d9%2584-%25d8%25a7%25d9%2584%25d8%25ab%25d8%25a7%25d9%2584%25d8%25ab-%25d9%2584%25d9%2585%25d9%258e-%25d9%2583%25d8%25a7%25d9%2586%25d8%25aa-%25d9%2581%25d8%25a7%25d8%25b7%25d9%2585%25d8%25a9-2%2F&format=xml	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embedf217	(from https://www.alomariya.org/%d8%a3%d9%85%d9%91-%d8%a3%d8%a8%d9%8a%d9%87%d8%a7-4-%d8%a7%d9%84%d9%81%d8%b5%d9%84-%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab-%d9%84%d9%85%d9%8e-%d9%83%d8%a7%d9%86%d8%aa-%d9%81%d8%a7%d8%b7%d9%85%d8%a9-2/)
13:21:33	40075/40075	---M-Z	200	added ('OK')	application/json	date:Thu,%2012%20Mar%202026%2010:22:27%20GMT	https://www.alomariya.org/wp-json/wp/v2/posts/11645	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/wp/v2/posts/11645.json	(from https://www.alomariya.org/%d8%a3%d9%85%d9%91-%d8%a3%d8%a8%d9%8a%d9%87%d8%a7-4-%d8%a7%d9%84%d9%81%d8%b5%d9%84-%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab-%d9%84%d9%85%d9%8e-%d9%83%d8%a7%d9%86%d8%aa-%d9%81%d8%a7%d8%b7%d9%85%d8%a9-2/)
13:21:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Mar%202026%2010:22:28%20GMT	https://www.alomariya.org/?p=11645	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/indexdcae.html	(from https://www.alomariya.org/%d8%a3%d9%85%d9%91-%d8%a3%d8%a8%d9%8a%d9%87%d8%a7-4-%d8%a7%d9%84%d9%81%d8%b5%d9%84-%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab-%d9%84%d9%85%d9%8e-%d9%83%d8%a7%d9%86%d8%aa-%d9%81%d8%a7%d8%b7%d9%85%d8%a9-2/)
13:21:34	4078/4078	---M-Z	200	added ('OK')	application/json	etag:%2226096-1773310948;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25a3%25d9%2585%25d9%2591-%25d8%25a3%25d8%25a8%25d9%258a%25d9%2587%25d8%25a7-3-%25d8%25a7%25d9%2584%25d9%2581%25d8%25b5%25d9%2584-%25d8%25a7%25d9%2584%25d8%25ab%25d8%25a7%25d9%2586%25d9%258a-%25d9%2585%25d8%25b3%25d8%25aa%25d9%2588%25d9%2589-%25d8%25a7%25d9%2584%25d8%25ad%25d9%2582%25d9%258a%25d9%2582%25d8%25a9-2%2F	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embedc1f4.json	(from https://www.alomariya.org/%d8%a3%d9%85%d9%91-%d8%a3%d8%a8%d9%8a%d9%87%d8%a7-3-%d8%a7%d9%84%d9%81%d8%b5%d9%84-%d8%a7%d9%84%d8%ab%d8%a7%d9%86%d9%8a-%d9%85%d8%b3%d8%aa%d9%88%d9%89-%d8%a7%d9%84%d8%ad%d9%82%d9%8a%d9%82%d8%a9-2/)
13:21:35	4491/4491	---M-Z	200	added ('OK')	text/xml	etag:%2226097-1773310949;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25a3%25d9%2585%25d9%2591-%25d8%25a3%25d8%25a8%25d9%258a%25d9%2587%25d8%25a7-3-%25d8%25a7%25d9%2584%25d9%2581%25d8%25b5%25d9%2584-%25d8%25a7%25d9%2584%25d8%25ab%25d8%25a7%25d9%2586%25d9%258a-%25d9%2585%25d8%25b3%25d8%25aa%25d9%2588%25d9%2589-%25d8%25a7%25d9%2584%25d8%25ad%25d9%2582%25d9%258a%25d9%2582%25d8%25a9-2%2F&format=xml	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embed0e71	(from https://www.alomariya.org/%d8%a3%d9%85%d9%91-%d8%a3%d8%a8%d9%8a%d9%87%d8%a7-3-%d8%a7%d9%84%d9%81%d8%b5%d9%84-%d8%a7%d9%84%d8%ab%d8%a7%d9%86%d9%8a-%d9%85%d8%b3%d8%aa%d9%88%d9%89-%d8%a7%d9%84%d8%ad%d9%82%d9%8a%d9%82%d8%a9-2/)
13:21:37	36028/36028	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Mar%202026%2010:22:30%20GMT	https://www.alomariya.org/wp-json/wp/v2/posts/11644	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/wp/v2/posts/11644.json	(from https://www.alomariya.org/%d8%a3%d9%85%d9%91-%d8%a3%d8%a8%d9%8a%d9%87%d8%a7-3-%d8%a7%d9%84%d9%81%d8%b5%d9%84-%d8%a7%d9%84%d8%ab%d8%a7%d9%86%d9%8a-%d9%85%d8%b3%d8%aa%d9%88%d9%89-%d8%a7%d9%84%d8%ad%d9%82%d9%8a%d9%82%d8%a9-2/)
13:21:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Mar%202026%2010:22:31%20GMT	https://www.alomariya.org/?p=11644	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/index538d.html	(from https://www.alomariya.org/%d8%a3%d9%85%d9%91-%d8%a3%d8%a8%d9%8a%d9%87%d8%a7-3-%d8%a7%d9%84%d9%81%d8%b5%d9%84-%d8%a7%d9%84%d8%ab%d8%a7%d9%86%d9%8a-%d9%85%d8%b3%d8%aa%d9%88%d9%89-%d8%a7%d9%84%d8%ad%d9%82%d9%8a%d9%82%d8%a9-2/)
13:21:38	3960/3960	---M-Z	200	added ('OK')	application/json	etag:%2226098-1773310952;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25a3%25d9%2585%25d9%2591-%25d8%25a3%25d8%25a8%25d9%258a%25d9%2587%25d8%25a7-2-%25d8%25a7%25d9%2584%25d9%2581%25d8%25b5%25d9%2584-%25d8%25a7%25d9%2584%25d8%25a3%25d9%2588%25d9%2584-%25d9%2585%25d8%25b3%25d8%25aa%25d9%2588%25d9%2589-%25d8%25a7%25d9%2584%25d8%25b0%25d8%25a7%25d8%25aa-%25d8%25a7%25d9%2584%25d8%25b9-2%2F	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embedc153.json	(from https://www.alomariya.org/%d8%a3%d9%85%d9%91-%d8%a3%d8%a8%d9%8a%d9%87%d8%a7-2-%d8%a7%d9%84%d9%81%d8%b5%d9%84-%d8%a7%d9%84%d8%a3%d9%88%d9%84-%d9%85%d8%b3%d8%aa%d9%88%d9%89-%d8%a7%d9%84%d8%b0%d8%a7%d8%aa-%d8%a7%d9%84%d8%b9-2/)
13:21:38	4353/4353	---M-Z	200	added ('OK')	text/xml	etag:%2226099-1773310953;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25a3%25d9%2585%25d9%2591-%25d8%25a3%25d8%25a8%25d9%258a%25d9%2587%25d8%25a7-2-%25d8%25a7%25d9%2584%25d9%2581%25d8%25b5%25d9%2584-%25d8%25a7%25d9%2584%25d8%25a3%25d9%2588%25d9%2584-%25d9%2585%25d8%25b3%25d8%25aa%25d9%2588%25d9%2589-%25d8%25a7%25d9%2584%25d8%25b0%25d8%25a7%25d8%25aa-%25d8%25a7%25d9%2584%25d8%25b9-2%2F&format=xml	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embed201e	(from https://www.alomariya.org/%d8%a3%d9%85%d9%91-%d8%a3%d8%a8%d9%8a%d9%87%d8%a7-2-%d8%a7%d9%84%d9%81%d8%b5%d9%84-%d8%a7%d9%84%d8%a3%d9%88%d9%84-%d9%85%d8%b3%d8%aa%d9%88%d9%89-%d8%a7%d9%84%d8%b0%d8%a7%d8%aa-%d8%a7%d9%84%d8%b9-2/)
13:21:39	39768/39768	---M-Z	200	added ('OK')	application/json	date:Thu,%2012%20Mar%202026%2010:22:33%20GMT	https://www.alomariya.org/wp-json/wp/v2/posts/11643	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/wp/v2/posts/11643.json	(from https://www.alomariya.org/%d8%a3%d9%85%d9%91-%d8%a3%d8%a8%d9%8a%d9%87%d8%a7-2-%d8%a7%d9%84%d9%81%d8%b5%d9%84-%d8%a7%d9%84%d8%a3%d9%88%d9%84-%d9%85%d8%b3%d8%aa%d9%88%d9%89-%d8%a7%d9%84%d8%b0%d8%a7%d8%aa-%d8%a7%d9%84%d8%b9-2/)
13:21:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Mar%202026%2010:22:34%20GMT	https://www.alomariya.org/?p=11643	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/indexa0ac.html	(from https://www.alomariya.org/%d8%a3%d9%85%d9%91-%d8%a3%d8%a8%d9%8a%d9%87%d8%a7-2-%d8%a7%d9%84%d9%81%d8%b5%d9%84-%d8%a7%d9%84%d8%a3%d9%88%d9%84-%d9%85%d8%b3%d8%aa%d9%88%d9%89-%d8%a7%d9%84%d8%b0%d8%a7%d8%aa-%d8%a7%d9%84%d8%b9-2/)
13:21:40	3204/3204	---M-Z	200	added ('OK')	application/json	etag:%2226100-1773310954;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25a3%25d9%2585%25d9%2591-%25d8%25a3%25d8%25a8%25d9%258a%25d9%2587%25d8%25a7-1-%25d9%2585%25d9%2582%25d8%25af%25d9%2585%25d8%25a9%2F	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embed533c.json	(from https://www.alomariya.org/%d8%a3%d9%85%d9%91-%d8%a3%d8%a8%d9%8a%d9%87%d8%a7-1-%d9%85%d9%82%d8%af%d9%85%d8%a9/)
13:21:41	3513/3513	---M-Z	200	added ('OK')	text/xml	etag:%2226101-1773310955;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25a3%25d9%2585%25d9%2591-%25d8%25a3%25d8%25a8%25d9%258a%25d9%2587%25d8%25a7-1-%25d9%2585%25d9%2582%25d8%25af%25d9%2585%25d8%25a9%2F&format=xml	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embedcb49	(from https://www.alomariya.org/%d8%a3%d9%85%d9%91-%d8%a3%d8%a8%d9%8a%d9%87%d8%a7-1-%d9%85%d9%82%d8%af%d9%85%d8%a9/)
13:21:42	26945/26945	---M-Z	200	added ('OK')	application/json	date:Thu,%2012%20Mar%202026%2010:22:36%20GMT	https://www.alomariya.org/wp-json/wp/v2/posts/11642	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/wp/v2/posts/11642.json	(from https://www.alomariya.org/%d8%a3%d9%85%d9%91-%d8%a3%d8%a8%d9%8a%d9%87%d8%a7-1-%d9%85%d9%82%d8%af%d9%85%d8%a9/)
13:21:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Mar%202026%2010:22:37%20GMT	https://www.alomariya.org/?p=11642	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/indexb9bd.html	(from https://www.alomariya.org/%d8%a3%d9%85%d9%91-%d8%a3%d8%a8%d9%8a%d9%87%d8%a7-1-%d9%85%d9%82%d8%af%d9%85%d8%a9/)
13:21:43	3976/3976	---M-Z	200	added ('OK')	application/json	etag:%2226102-1773310957;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25b4%25d8%25b0%25d8%25b1%25d8%25a7%25d8%25aa-%25d9%2585%25d9%2585%25d8%25a7-%25d9%258a%25d8%25aa%25d8%25b9%25d9%2584%25d9%2582-%25d8%25a8%25d9%2585%25d9%2588%25d9%2582%25d8%25b9%25d8%25a9-%25d8%25b5%25d9%2581%25d9%258a%25d9%2586-%25d9%2585%25d9%2586-%25d8%25a3%25d8%25ad%25d9%2583%25d8%25a7%25d9%2585-%25d9%2588-21%2F	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embedfe10.json	(from https://www.alomariya.org/%d8%b4%d8%b0%d8%b1%d8%a7%d8%aa-%d9%85%d9%85%d8%a7-%d9%8a%d8%aa%d8%b9%d9%84%d9%82-%d8%a8%d9%85%d9%88%d9%82%d8%b9%d8%a9-%d8%b5%d9%81%d9%8a%d9%86-%d9%85%d9%86-%d8%a3%d8%ad%d9%83%d8%a7%d9%85-%d9%88-21/)
13:21:44	4373/4373	---M-Z	200	added ('OK')	text/xml	etag:%2226103-1773310958;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25b4%25d8%25b0%25d8%25b1%25d8%25a7%25d8%25aa-%25d9%2585%25d9%2585%25d8%25a7-%25d9%258a%25d8%25aa%25d8%25b9%25d9%2584%25d9%2582-%25d8%25a8%25d9%2585%25d9%2588%25d9%2582%25d8%25b9%25d8%25a9-%25d8%25b5%25d9%2581%25d9%258a%25d9%2586-%25d9%2585%25d9%2586-%25d8%25a3%25d8%25ad%25d9%2583%25d8%25a7%25d9%2585-%25d9%2588-21%2F&format=xml	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embeda362	(from https://www.alomariya.org/%d8%b4%d8%b0%d8%b1%d8%a7%d8%aa-%d9%85%d9%85%d8%a7-%d9%8a%d8%aa%d8%b9%d9%84%d9%82-%d8%a8%d9%85%d9%88%d9%82%d8%b9%d8%a9-%d8%b5%d9%81%d9%8a%d9%86-%d9%85%d9%86-%d8%a3%d8%ad%d9%83%d8%a7%d9%85-%d9%88-21/)
